Guardium Version,Operating System,Kernel,KTAP,Build Date,Match
9.0,RHEL-x86_64,2.6.18-410.el5,2.6.18-410.el5-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.18-411.0.0.0.1.el5xen,2.6.18-411.0.0.0.1.el5xen-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.18-411.el5,2.6.18-411.el5-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.18-412.el5,2.6.18-412.el5-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.18-416.el5,2.6.18-416.el5-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.18-417.0.0.0.1.el5xen,2.6.18-417.0.0.0.1.el5xen-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.18-417.el5,2.6.18-417.el5-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.18-419.0.0.0.1.el5,2.6.18-419.0.0.0.1.el5-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.18-419.el5,2.6.18-419.el5-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.18-420.el5,2.6.18-420.el5-x86_64-SMP.ko,2018-03-28,Exact
9.0,RHEL-x86_64,2.6.18-422.el5,2.6.18-422.el5-x86_64-SMP.ko,2017-10-11,Exact
9.0,RHEL-x86_64,2.6.18-423.el5,2.6.18-423.el5-x86_64-SMP.ko,2017-10-31,Exact
9.0,RHEL-x86_64,2.6.18-426.el5,2.6.18-426.el5-x86_64-SMP.ko,2018-03-27,Exact
9.0,RHEL-x86_64,2.6.18-434.el5,2.6.18-434.el5-x86_64-SMP.ko,2018-12-17,Exact
9.0,RHEL-x86_64,2.6.32-71.7.1.el6,2.6.32-71.el6.x86_64-x86_64-SMP.ko,2011-08-02,Flex
9.0,RHEL-x86_64,2.6.32-71.14.1.el6,2.6.32-71.el6.x86_64-x86_64-SMP.ko,2011-08-02,Flex
9.0,RHEL-x86_64,2.6.32-71.18.1.el6,2.6.32-71.el6.x86_64-x86_64-SMP.ko,2011-08-02,Flex
9.0,RHEL-x86_64,2.6.32-71.18.2.el6,2.6.32-71.el6.x86_64-x86_64-SMP.ko,2011-08-02,Flex
9.0,RHEL-x86_64,2.6.32-71.24.1.el6,2.6.32-71.el6.x86_64-x86_64-SMP.ko,2011-08-02,Flex
9.0,RHEL-x86_64,2.6.32-71.29.1.el6,2.6.32-71.el6.x86_64-x86_64-SMP.ko,2011-08-02,Flex
9.0,RHEL-x86_64,2.6.32-71.el6.x86_64,2.6.32-71.el6.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.32-100.24.1.el5,2.6.32-100.24.1.el5-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.32-100.26.2.el5,2.6.32-100.26.2.el5-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.32-100.28.5.el6.x86_64,2.6.32-100.28.5.el6.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.32-100.34.1.el6uek.x86_64,2.6.32-100.34.1.el6uek.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.32-131.0.15.el6.x86_64,2.6.32-131.0.15.el6.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.32-131.2.1.el6,2.6.32-131.0.15.el6.x86_64-x86_64-SMP.ko,2012-03-06,Flex
9.0,RHEL-x86_64,2.6.32-131.17.1.el6.x86_64,2.6.32-131.17.1.el6.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.32-200.13.1.el5uek,2.6.32-200.13.1.el5uek-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.32-220.2.1.el6,2.6.32-220.el6.x86_64-x86_64-SMP.ko,2012-03-06,Flex
9.0,RHEL-x86_64,2.6.32-220.4.1.el6,2.6.32-220.el6.x86_64-x86_64-SMP.ko,2012-03-06,Flex
9.0,RHEL-x86_64,2.6.32-220.4.2.el6,2.6.32-220.el6.x86_64-x86_64-SMP.ko,2012-03-06,Flex
9.0,RHEL-x86_64,2.6.32-220.4.2.el6.x86_64,2.6.32-220.4.2.el6.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.32-220.7.1.el6,2.6.32-220.4.2.el6.x86_64-x86_64-SMP.ko,2012-04-05,Flex
9.0,RHEL-x86_64,2.6.32-220.7.1.el6.x86_64,2.6.32-220.7.1.el6.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.32-220.13.1.el6,2.6.32-220.4.2.el6.x86_64-x86_64-SMP.ko,2012-06-04,Flex
9.0,RHEL-x86_64,2.6.32-220.17.1.el6,2.6.32-220.4.2.el6.x86_64-x86_64-SMP.ko,2012-06-04,Flex
9.0,RHEL-x86_64,2.6.32-220.el6.x86_64,2.6.32-220.el6.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.32-269.el6.x86_64,2.6.32-269.el6.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.32-279.el6.x86_64,2.6.32-279.el6.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.32-300.3.1.el6uek.x86_64,2.6.32-300.3.1.el6uek.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.32-300.4.1.el5uek,2.6.32-300.4.1.el5uek-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.32-300.7.1.el5uek,2.6.32-300.7.1.el5uek-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.32-300.10.1.el5uek,2.6.32-300.10.1.el5uek-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.32-300.11.1.el5uek,2.6.32-300.11.1.el5uek-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.32-300.27.1.el6uek.x86_64,2.6.32-300.27.1.el6uek.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.32-300.39.4.el6uek.x86_64,2.6.32-300.39.4.el6uek.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.32-358.2.1.el6.x86_64,2.6.32-358.2.1.el6.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.32-358.6.2.el6.x86_64,2.6.32-358.6.2.el6.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.32-358.11.1.el6.x86_64,2.6.32-358.11.1.el6.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.32-358.23.2.el6.x86_64,2.6.32-358.23.2.el6.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.32-358.28.1.el6.x86_64,2.6.32-358.28.1.el6.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.32-358.32.3.el6.x86_64,2.6.32-358.32.3.el6.x86_64-x86_64-SMP.ko,2018-04-12,Exact
9.0,RHEL-x86_64,2.6.32-358.el6.x86_64,2.6.32-358.el6.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.32-400.1.1.el5uek,2.6.32-400.1.1.el5uek-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.32-400.21.1.el5uek,2.6.32-400.21.1.el5uek-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.32-400.33.2.el6uek.x86_64,2.6.32-400.33.2.el6uek.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.32-431.1.2.el6.x86_64,2.6.32-431.1.2.el6.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.32-431.3.1.el6.x86_64,2.6.32-431.3.1.el6.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.32-431.11.2.el6.x86_64,2.6.32-431.11.2.el6.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.32-431.29.2.el6.x86_64,2.6.32-431.29.2.el6.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.32-431.el6.x86_64,2.6.32-431.el6.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.32-504.1.3.el6.x86_64,2.6.32-504.1.3.el6.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.32-504.8.1.el6.x86_64,2.6.32-504.8.1.el6.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.32-504.30.3.el6.x86_64,2.6.32-504.30.3.el6.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.32-504.el6.x86_64,2.6.32-504.el6.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.32-573.1.1.el6.x86_64,2.6.32-573.1.1.el6.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.32-573.3.1.el6.x86_64,2.6.32-573.3.1.el6.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.32-573.12.1.el6.x86_64,2.6.32-573.12.1.el6.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.32-573.18.1.el6.x86_64,2.6.32-573.18.1.el6.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.32-573.22.1.el6.x86_64,2.6.32-573.22.1.el6.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.32-573.el6.x86_64,2.6.32-573.el6.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.32-642.1.1.el6.x86_64,2.6.32-642.1.1.el6.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.32-642.el6.x86_64,2.6.32-642.el6.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.32-696.3.1.el6.x86_64,2.6.32-696.3.1.el6.x86_64-x86_64-SMP.ko,2017-08-29,Exact
9.0,RHEL-x86_64,2.6.32-696.el6.x86_64,2.6.32-696.el6.x86_64-x86_64-SMP.ko,2017-11-27,Exact
9.0,RHEL-x86_64,2.6.32-754.2.1.el6.x86_64,2.6.32-754.2.1.el6.x86_64-x86_64-SMP.ko,2018-08-15,Exact
9.0,RHEL-x86_64,2.6.32-754.9.1.el6.x86_64,2.6.32-754.9.1.el6.x86_64-x86_64-SMP.ko,2019-04-11,Exact
9.0,RHEL-x86_64,2.6.39-200.24.1.el6uek.x86_64,2.6.39-200.24.1.el6uek.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.39-200.29.3.el6uek.x86_64,2.6.39-200.29.3.el6uek.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.39-300.17.2.el6uek.x86_64,2.6.39-300.17.2.el6uek.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.39-300.26.1.el5uek,2.6.39-300.26.1.el5uek-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.39-300.26.1.el6uek.x86_64,2.6.39-300.26.1.el6uek.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.39-300.28.1.el6uek.x86_64,2.6.39-300.28.1.el6uek.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.39-400.17.1.el6uek.x86_64,2.6.39-400.17.1.el6uek.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.39-400.23.1.el6uek.x86_64,2.6.39-400.23.1.el6uek.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.39-400.126.1.el5uek,2.6.39-400.126.1.el5uek-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.39-400.128.17.el5uek,2.6.39-400.128.17.el5uek-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.39-400.211.1.el5uek,2.6.39-400.211.1.el5uek-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.39-400.214.3.el6uek.x86_64,2.6.39-400.214.3.el6uek.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.39-400.214.4.el5uek,2.6.39-400.214.4.el5uek-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.39-400.276.1.el5uek,2.6.39-400.276.1.el5uek-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,2.6.39-400.276.1.el6uek.x86_64,2.6.39-400.276.1.el6uek.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,3.8.13-16.2.1.el6uek.x86_64,3.8.13-16.2.1.el6uek.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,3.8.13-16.3.1.el6uek.x86_64,3.8.13-16.3.1.el6uek.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,3.8.13-26.2.2.el6uek.x86_64,3.8.13-26.2.2.el6uek.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,3.8.13-35.3.5.el6uek.x86_64,3.8.13-35.3.5.el6uek.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,3.8.13-44.1.1.el6uek.x86_64,3.8.13-44.1.1.el6uek.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,3.8.13-55.1.5.el6uek.x86_64,3.8.13-55.1.5.el6uek.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,3.8.13-55.1.6.el7uek.x86_64,3.8.13-55.1.6.el7uek.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,3.8.13-68.1.2.el6uek.x86_64,3.8.13-68.1.2.el6uek.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,3.8.13-68.1.3.el6uek.x86_64,3.8.13-68.1.3.el6uek.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,3.8.13-68.el6uek.x86_64,3.8.13-68.el6uek.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,3.8.13-98.5.2.el7uek.x86_64,3.8.13-98.5.2.el7uek.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,3.8.13-98.7.1.el7uek.x86_64,3.8.13-98.7.1.el7uek.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,3.8.13-118.2.2.el6uek.x86_64,3.8.13-118.2.2.el6uek.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,3.8.13-118.3.2.el6uek.x86_64,3.8.13-118.3.2.el6uek.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,3.8.13-118.el6uek.x86_64,3.8.13-118.el6uek.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,3.10.0-123.9.2.el7.x86_64,3.10.0-123.9.2.el7.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,3.10.0-123.el7.x86_64,3.10.0-123.el7.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,3.10.0-229.4.2.el7.x86_64,3.10.0-229.4.2.el7.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,3.10.0-229.el7.x86_64,3.10.0-229.el7.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,3.10.0-327.3.1.el7.x86_64,3.10.0-327.3.1.el7.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,3.10.0-327.4.4.el7.x86_64,3.10.0-327.4.4.el7.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,3.10.0-327.4.5.el7.x86_64,3.10.0-327.4.5.el7.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,3.10.0-327.10.1.el7.x86_64,3.10.0-327.10.1.el7.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,3.10.0-327.13.1.el7.x86_64,3.10.0-327.13.1.el7.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,3.10.0-327.36.3.el7.x86_64,3.10.0-327.36.3.el7.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,3.10.0-327.el7.x86_64,3.10.0-327.el7.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,3.10.0-514.2.2.el7.x86_64,3.10.0-514.2.2.el7.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,3.10.0-514.el7.x86_64,3.10.0-514.el7.x86_64-x86_64-SMP.ko,2017-07-12,Exact
9.0,RHEL-x86_64,3.10.0-693.2.1.el7.x86_64,3.10.0-693.2.1.el7.x86_64-x86_64-SMP.ko,2017-10-10,Exact
9.0,RHEL-x86_64,3.10.0-693.17.1.el7.x86_64,3.10.0-693.17.1.el7.x86_64-x86_64-SMP.ko,2018-02-08,Exact
9.0,RHEL-x86_64,3.10.0-693.el7.x86_64,3.10.0-693.el7.x86_64-x86_64-SMP.ko,2017-09-13,Exact
9.0,RHEL-x86_64,3.10.0-862.3.2.el7.x86_64,3.10.0-862.3.2.el7.x86_64-x86_64-SMP.ko,2018-07-17,Exact
9.0,RHEL-x86_64,3.10.0-862.3.3.el7.x86_64,3.10.0-862.3.3.el7.x86_64-x86_64-SMP.ko,2018-07-10,Exact
9.0,RHEL-x86_64,3.10.0-862.el7.x86_64,3.10.0-862.el7.x86_64-x86_64-SMP.ko,2019-03-22,Exact
9.0,RHEL-x86_64,3.10.0-957.el7.x86_64,3.10.0-957.el7.x86_64-x86_64-SMP.ko,2018-12-20,Exact
9.0,RHEL-x86_64,3.10.0-1062.el7.x86_64,3.10.0-1062.el7.x86_64-x86_64-SMP.ko,2019-09-24,Exact
9.0,RHEL-i686,2.6.9-5.ELhugemem,2.6.9-5.ELhugemem-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-5.ELsmp,2.6.9-5.ELsmp-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-5.EL,2.6.9-5.EL-i686-UP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-11.ELhugemem,2.6.9-11.ELhugemem-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-11.ELsmp,2.6.9-11.ELsmp-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-11.EL,2.6.9-11.EL-i686-UP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-22.ELhugemem,2.6.9-22.ELhugemem-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-22.ELsmp,2.6.9-22.ELsmp-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-22.EL,2.6.9-22.EL-i686-UP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-34.0.2.ELsmp,2.6.9-34.0.2.ELsmp-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-34.ELhugemem,2.6.9-34.ELhugemem-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-34.ELsmp,2.6.9-34.ELsmp-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-34.EL,2.6.9-34.EL-i686-UP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-42.0.3.ELhugemem,2.6.9-42.0.3.ELhugemem-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-42.0.3.ELsmp,2.6.9-42.0.3.ELsmp-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-42.0.3.EL,2.6.9-42.0.3.EL-i686-UP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-42.0.8.ELsmp,2.6.9-42.0.8.ELsmp-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-42.0.10.ELhugemem,2.6.9-42.0.10.ELhugemem-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-42.0.10.ELsmp,2.6.9-42.0.10.ELsmp-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-42.ELhugemem,2.6.9-42.ELhugemem-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-42.ELsmp,2.6.9-42.ELsmp-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-42.EL,2.6.9-42.EL-i686-UP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-55.0.2.ELhugemem,2.6.9-55.0.2.ELhugemem-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-55.0.2.ELsmp,2.6.9-55.0.2.ELsmp-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-55.0.2.EL,2.6.9-55.0.2.EL-i686-UP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-55.0.6.ELsmp,2.6.9-55.0.6.ELsmp-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-55.0.6.EL,2.6.9-55.0.6.EL-i686-UP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-55.ELhugemem,2.6.9-55.ELhugemem-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-55.ELsmp,2.6.9-55.ELsmp-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-55.EL,2.6.9-55.EL-i686-UP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-67.0.1.ELhugemem,2.6.9-67.ELhugemem-i686-SMP.ko,2011-05-12,Flex
9.0,RHEL-i686,2.6.9-67.0.1.ELsmp,2.6.9-67.0.1.ELsmp-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-67.0.4.ELsmp,2.6.9-67.0.4.ELsmp-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-67.0.7.ELhugemem,2.6.9-67.0.7.ELhugemem-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-67.0.7.ELsmp,2.6.9-67.0.7.ELsmp-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-67.0.15.ELsmp,2.6.9-67.0.15.ELsmp-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-67.0.20.ELsmp,2.6.9-67.0.20.ELsmp-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-67.ELhugemem,2.6.9-67.ELhugemem-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-67.ELsmp,2.6.9-67.ELsmp-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-67.EL,2.6.9-67.EL-i686-UP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-78.0.1.ELsmp,2.6.9-78.0.1.ELsmp-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-78.0.5.ELhugemem,2.6.9-78.0.5.ELhugemem-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-78.0.5.ELsmp,2.6.9-78.0.5.ELsmp-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-78.0.8.ELhugemem,2.6.9-78.0.8.ELhugemem-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-78.0.8.ELsmp,2.6.9-78.0.8.ELsmp-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-78.0.13.ELsmp,2.6.9-78.0.13.ELsmp-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-78.0.17.ELsmp,2.6.9-78.0.17.ELsmp-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-78.0.22.ELhugemem,2.6.9-78.0.22.ELhugemem-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-78.0.22.ELsmp,2.6.9-78.0.22.ELsmp-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-78.0.22.EL,2.6.9-78.0.22.EL-i686-UP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-78.21.1.ELsmp,2.6.9-78.21.1.ELsmp-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-78.ELhugemem,2.6.9-78.ELhugemem-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-78.ELsmp,2.6.9-78.ELsmp-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-78.EL,2.6.9-78.EL-i686-UP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-89.0.3.ELsmp,2.6.9-89.0.3.ELsmp-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-89.0.9.ELsmp,2.6.9-89.0.9.ELsmp-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-89.0.11.ELsmp,2.6.9-89.0.11.ELsmp-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-89.0.19.ELsmp,2.6.9-89.0.19.ELsmp-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-89.0.19.EL,2.6.9-89.0.19.EL-i686-UP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-89.0.20.ELhugemem,2.6.9-89.0.20.ELhugemem-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-89.0.20.ELsmp,2.6.9-89.0.20.ELsmp-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-89.0.20.EL,2.6.9-89.0.20.EL-i686-UP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-89.0.23.0.1.ELhugemem,2.6.9-89.0.23.0.1.ELhugemem-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-89.0.23.ELsmp,2.6.9-89.0.23.ELsmp-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-89.0.26.ELsmp,2.6.9-89.0.26.ELsmp-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-89.0.28.ELhugemem,2.6.9-89.0.23.0.1.ELhugemem-i686-SMP.ko,2011-02-17,Flex
9.0,RHEL-i686,2.6.9-89.0.28.ELsmp,2.6.9-89.0.28.ELsmp-i686-SMP.ko,2017-07-12,Exact
9.0,RHEL-i686,2.6.9-89.0.28.EL,2.6.9-89.0.19.EL-i686-UP.ko,2011-02-17,Flex
